% Model,HG360_full_setoresRadiador_F7_30mm_ext_simul29_S55.mph
% Version,COMSOL 5.5.0.292
% Date,"Oct 23 2025, 09:15"
% Dimension,2
% Nodes,1108
% Expressions,1
% Description,Surface
% surf3x,surf3y,Color
-860.0000000001124,3766.666666666666,-0.2902727160110967
-806.416531902025,3784.328238614728,-0.1784776401683908
-752.8330638039372,3801.9898105627894,-0.06668256432568492
-699.2495957058496,3819.651382510851,0.045112511517020976
-860.000000000121,3844.4444444444443,-0.24852324436627504
-806.4165319020333,3862.1060163925054,-0.13672816852356914
-752.8330638039456,3879.7675883405673,-0.02493309268086326
-860.0000000001295,3922.222222222222,-0.2067737727214534
-806.4165319020418,3939.8837941702827,-0.09497869687874748
-860.0000000001379,3999.9999999999995,-0.16502430107663174
-686.9862658554196,3629.9836619531984,0.03206441895848366
-744.6575105703173,3675.5446635243543,-0.07538129269804313
-802.3287552852148,3721.10566509551,-0.18282700435456992
-744.6575105703173,3597.766885746577,-0.0418073141100331
-802.3287552852148,3643.327887317733,-0.14925302576655988
-860.0000000001124,3688.8888888888887,-0.25669873742308663
-802.3287552852148,3565.550109539955,-0.11567904717854985
-860.0000000001124,3611.111111111111,-0.22312475883507663
-860.0000000001124,3533.333333333333,-0.1895507802470666
-695.1618190890397,3756.4288089916336,0.04076314733084187
-748.7452871871272,3738.767237043572,-0.071031928511864
-691.0740424722296,3693.2062354724158,0.03641378314466276
-621.5701533038813,3999.999999999999,0.021540196023064995
-701.0467688693002,3999.9999999999995,-0.04064796967683391
-780.5233844347189,3999.9999999999995,-0.10283613537673282
-647.4633007712042,3939.883794170283,0.029397634521050327
-726.9399163366229,3939.883794170283,-0.03279053117884858
-673.3564482385269,3879.7675883405673,0.03725507301903565
-860.0000000001125,33.33333333333329,38.493182163255995
-793.5433813355642,68.84075180256339,53.88439223824051
-727.0867626710157,104.34817027179348,69.27560231322504
-660.6301440064672,139.85558874102358,84.66681238820956
-860.0000000001125,111.11111111111109,20.19906057002459
-793.5433813355642,146.61852958034117,35.590270645009106
-727.0867626710155,182.12594804957126,50.98148071999363
-860.0000000001125,188.88888888888889,1.9049389767931841
-793.543381335564,224.39630735811897,17.296149051777707
-860.0000000001125,266.6666666666667,-16.38918261643822
-689.9156858763934,-41.36400253749699,49.96833528256461
-746.6104572509665,-16.46489058055356,46.143284242795076
-803.3052286255395,8.434221376389864,42.318233203025535
-746.6104572509727,-94.24266835833131,4.608998358952039
-803.3052286255455,-69.34355640138789,0.7839473191824972
-860.0000000001186,-44.44444444444445,-3.041103720587045
-803.3052286255518,-147.12133417916561,-40.75033856466054
-860.0000000001247,-122.2222222222222,-44.57538960443008
-860.0000000001309,-199.99999999999994,-86.10967548827311
-680.153838586418,19.042527888676528,61.5344943177796
-670.3919912964426,79.44905831485005,73.10065335299458
-736.848609960991,43.94163984561996,57.70944327801006
-665.4228513111767,-94.24266835833133,25.881161633490343
-722.1176226857558,-147.12133417916561,-19.47817529012223
-778.812394060335,-199.99999999999994,-64.8375122137348
-640.9300167459601,-147.12133417916564,1.7939879844160758
-697.6247881205392,-199.99999999999994,-43.565348939196504
-616.4371821807434,-199.99999999999997,-22.293185664658193
-860.0000000001125,733.333333333333,3.6900654531418144
-860.0000000001125,655.5555555555553,-4.13240873875999
-860.0000000001125,577.7777777777776,-11.954882930661796
-860.0000000001125,499.99999999999983,-19.7773571225636
-785.6509352390401,702.8079916994019,0.8620959837394097
-785.65093523904,625.0302139216242,-6.960378208162395
-785.65093523904,547.2524361438464,-14.7828524000642
-711.3018704779674,672.2826500654708,-1.9658734856629954
